kode_entitas;nama_entitas;sektor;subsektor;industri;subindustri;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;Jumlah_laba_rugi_sebelum_pajak_penghasilan;Jumlah_laba_rugi_dari_operasi_yang_dilanjutkan;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal;Jumlah_kenaikan_penurunan_bersih_kas_dan_setara_kas;Kas_dan_setara_kas_arus_kas_akhir_periode
FPNI;PT Lotte Chemical Titan Tbk.;B. Basic Materials;B1. Basic Materials;B11. Chemicals;B111. Basic Chemicals;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Ribuan / In Thousand;119314.0;72910.0;192224.0;78846.0;5889.00.00;84735.0;163838.0;;45880.0;107338.0;107489.0;192224.0;14490.0;3147.00.00;2896.00.00;2896.00.00;2857.00.00;2853.00.00;2892.00.00;04.00;-7186.0;31225.0
FREN;PT Smartfren Telecom Tbk;J. Infrastructures;J3. Telecommunication;J31. Telecommunication Service;J312. Integrated Telecommunication Service;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;2364667930207.0;44127699295579.0;46492367225786.0;8658869351727.0;22073985675070.0;30732855026797.0;39889354155800.0;0;826398789433.0;15759388463700.0;15759512198989.0;46492367225786.0;11202578877954.0;1076475513296.0;1064304591187.0;1064304591187.0;1077925182622.0;1077849752589.0;1064229467417.0;75123770.0;-170691578349.0;308146889728.0
FUJI;PT Fuji Finance Indonesia Tbk.;G. Financials;G2. Financing Service;G21. Consumer Financing;G211. Consumer Financing;Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;0;0;162856818189.0;0;0;5447275670.0;130000000000.0;0;22573334667.0;157409542519.0;157409542519.0;162856818189.0;0;10347494145.0;8312404568.0;8312404568.0;7992533588.0;7992533588.0;8312404568.0;;40794082035.0;117217488577.0
GDST;Gunawan Dianjaya Steel Tbk;B. Basic Materials;B1. Basic Materials;B14. Metals & Minerals;B144. Iron & Steel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;830499000031.0;1275947579055.0;2106446579086.0;953526289429.0;93077408679.0;1046603698108.0;924250000000.0;0;147499080017.0;1059842880978.0;1059842880978.0;2106446579086.0;488514408960.0;352174528488.0;273673913875.0;273673913875.0;270869280653.0;270869280653.0;273673913875.0;0;51405313696.0;56074605534.0
GDYR;Goodyear Indonesia Tbk;E. Consumer Cyclicals;E1. Automobiles & Components;E11. Auto Components;E112. Tires;Foreign Corporation;Foreign Company;31/12/22;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;55617286.0;68773934.0;124391220.0;78716663.0;314600.0;79031263.0;78378525.0;0;0;45359957.0;45359957.0;124391220.0;10214399.0;-434720.0;-3114914.0;-3114914.0;-2996405.0;-2996405.0;-3114914.0;0;-3086441.0;9064627.0
GEMA;Gema Grahasarana Tbk;E. Consumer Cyclicals;E2. Household Goods;E21. Household Goods;E211. Home Furnishings;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;593061478723.0;501594410558.0;1094655889281.0;590384060167.0;112625975813.0;703010035980.0;32000000000.0;0;7942136270.0;399671544394.0;391645853301.0;1094655889281.0;286580004048.0;12230471659.0;698083223.0;698083223.0;1182180113.0;688796239.0;207729560.0;490353663.0;-36639913457.0;57720001643.0
GEMS;Golden Energy Mines Tbk;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A121. Coal Production;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;724319768.0;404767036.0;1129086804.0;473259004.0;97583161.0;570842165.0;65065961.0;0;229019198.0;551605369.0;558244639.0;1129086804.0;1314473116.0;898692704.0;695908034.0;695908034.0;697320293.0;681575041.0;680371735.0;15536299.0;140913343.0;329599981.0
GGRM;Gudang Garam Tbk;D. Consumer Non-Cyclicals;D3. Tobacco;D31. Tobacco;D311. Tobacco;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;55445127.0;33117490.0;88562617.0;29125010.0;1581641.0;30706651.0;962044.0;0;53700.0;57855897.0;57855966.0;88562617.0;11095603.0;3646521.0;2779742.0;2779742.0;2896890.0;2896887.0;2779739.0;03.00;-77276.0;3709026.0
GGRP;PT Gunung Raja Paksi Tbk.;B. Basic Materials;B1. Basic Materials;B14. Metals & Minerals;B144. Iron & Steel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;386729154.0;799593401.0;1186322555.0;265334188.0;114769637.0;380103825.0;573244954.0;0;66732174.0;806218730.0;806218730.0;1186322555.0;88390343.0;74401064.0;58400098.0;58400098.0;59343740.0;59343740.0;58400098.0;0;47255703.0;87386731.0
GHON;PT Gihon Telekomunikasi Indonesia Tbk;J. Infrastructures;J3. Telecommunication;J32. Wireless Telecommunication Services;J321. Wireless Telecommunication Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Ribuan / In Thousand;96533792.0;1060089019.0;1156622811.0;306363017.0;69449474.0;375812491.0;55000000.0;;160595331.0;780810320.0;780810320.0;1156622811.0;139570135.0;94792413.0;90728112.0;90728112.0;116803257.0;116803257.0;90728112.0;;21690679.0;73601054.0
GIAA;Garuda Indonesia (Persero) Tbk;K. Transportation & Logistic;K1. Transportation;K11. Airlines;K111. Airlines;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15.731;Satuan Penuh / Full Amount;801153825.0;5433857154.0;6235010979.0;1681029672.0;6089080457.0;7770110129.0;2131354134.0;0;30279214.0;-1498020900.0;-1535099150.0;6235010979.0;2100079558.0;3935160004.0;3736670304.0;3736670304.0;3737407861.0;3736768668.0;3737905012.0;-1234708.0;470756766.0;521682689.0
GJTL;Gajah Tunggal Tbk;E. Consumer Cyclicals;E1. Automobiles & Components;E11. Auto Components;E112. Tires;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;8902756.0;10113256.0;19016012.0;5344228.0;6446109.0;11790337.0;1742400.0;0;-502515.0;7237968.0;7225675.0;19016012.0;2352004.0;-188290.0;-190572.0;-190572.0;79498.0;88516.0;-181389.0;-9183.0;38437.0;885516.0
GLOB;PT Globe Kita Terang Tbk;E. Consumer Cyclicals;E7. Retailing;E74. Specialty Retail;E742. Electronics Retail;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;7356823253.0;1796491231.0;9153314484.0;683849720993.0;248561432852.0;932411153845.0;111111200000.0;0;122642169422.0;-923255460570.0;-923257839361.0;9153314484.0;3674340011.0;-69452281845.0;-69493222649.0;-69493222649.0;-69143551867.0;-69143557218.0;-69493216456.0;-6193.0;-1900061921.0;4296005255.0
GLVA;PT Galva Technologies Tbk;I. Technology;I2. Technology Hardware & Equipment;I23. Electronic Equipment, Instruments & Components;I231. Electronic Equipment & Instruments;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;834009.0;86333.0;920342.0;544900.0;37347.0;582247.0;75000.0;0;50576.0;296961.0;338095.0;920342.0;247975.0;117325.0;90384.0;90384.0;90269.0;79197.0;79312.0;11072.0;11129.0;120943.0
GMFI;PT Garuda Maintenance Facility Aero Asia Tbk.;J. Infrastructures;J1. Transportation Infrastructure;J11. Transport Infrastructure Operator;J111. Airport Operators;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;200965297.0;189693413.0;390658710.0;248830982.0;472849048.0;721680030.0;219015655.0;0;62417236.0;-331362712.0;-331021320.0;390658710.0;0;5503305.0;3628331.0;3628331.0;7346953.0;7290386.0;3571764.0;56567.0;-7713747.0;5103013.0
GMTD;Gowa Makassar Tourism Development Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;497830875088.0;663109610044.0;1160940485132.0;366956051467.0;227547879137.0;594503930604.0;50769000000.0;;5600778016.0;566436555673.0;566436554528.0;1160940485132.0;142750338034.0;9388244967.0;8998249188.0;8998249188.0;9363731444.0;9363731906.0;8998249650.0;-462.0;-13552265924.0;17233260576.0
GOLD;PT Visi Telekomunikasi Infrastruktur Tbk.;J. Infrastructures;J3. Telecommunication;J32. Wireless Telecommunication Services;J321. Wireless Telecommunication Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;88045362.0;312927298.0;400972660.0;29098404.0;3448981.0;32547385.0;127727600.0;;141445473.0;368424003.0;368425275.0;400972660.0;29917728.0;17256154.0;15998575.0;15998575.0;41991810.0;41991755.0;15998520.0;55.00.00;-23925013.0;77789273.0
GOOD;PT Garudafood Putra Putri Jaya Tbk.;D. Consumer Non-Cyclicals;D2. Food & Beverage;D22. Processed Foods;D222. Processed Foods;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;3194327374948.0;4133044559342.0;7327371934290.0;1835096804319.0;2140830627787.0;3975927432106.0;737958029100.0;0;795947602079.0;2848755782556.0;3351444502184.0;7327371934290.0;2657064199444.0;674251464663.0;521714035585.0;521714035585.0;533625949343.0;435857146111.0;425208267424.0;96505768161.0;168849150061.0;1073175070556.0
GOTO;PT GoTo Gojek Tokopedia Tbk;I. Technology;I1. Software & IT Services;I11. Online Applications & Services;I111. Online Applications & Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;34180478.0;105036092.0;139216570.0;12162456.0;4330770.0;16493226.0;1184364.0;0;243679332.0;124921097.0;122723344.0;139216570.0;5869197.0;-40544556.0;-40408492.0;-40408492.0;-40266275.0;-39406754.0;-39571161.0;-837331.0;-2697737.0;29009177.0
GPRA;Perdana Gapura Prima Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;1414460893136.0;366894751087.0;1781355644223.0;478523126157.0;124334207467.0;602857333624.0;427665533600.0;0;69546388326.0;1113382424736.0;1178498310599.0;1781355644223.0;235939538861.0;77391754171.0;76356236772.0;76356236772.0;76812256314.0;75442377316.0;77391754171.0;-1035517399.0;705299630.0;64150001004.0
GPSO;PT Geoprima Solusi Tbk;C. Industrials;C1. Industrial Goods;C14. Machinery;C143. Industrial Machinery & Components;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;34905284881.0;26211905022.0;61117189903.0;6742699368.0;4180569711.0;10923269079.0;33337055150.0;0;15898758600.0;50193920824.0;50193920824.0;61117189903.0;8556287023.0;187724755.0;90315762.0;90315762.0;395631512.0;395631512.0;90315762.0;0;4556511096.0;6010509438.0
GSMF;Equity Development Investment Tbk;G. Financials;G5. Holding & Investment Companies;G51. Holding & Investment Companies;G511. Financial Holdings;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;3103089.0;2533352.0;5636441.0;2988551.0;63227.0;3051778.0;2567350.0;;686139.0;2466702.0;2584663.0;5636441.0;0;65104.0;45420.0;45420.0;14621.0;-5107.0;18175.0;27245.0;-67138.0;239419.0
GTBO;Garda Tujuh Buana Tbk;A. Energy;A1. Oil, Gas & Coal;A12. Coal;A121. Coal Production;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;9832414.0;51906012.0;61738426.0;4859615.0;9959775.0;14819390.0;27805583.0;0;2805041.0;46919036.0;46919036.0;61738426.0;13201250.0;7647865.0;7499168.0;7499168.0;7458097.0;7458097.0;7499168.0;;-984857.0;93428.0
GTRA;PT Grahaprima Suksesmandiri Tbk;K. Transportation & Logistic;K2. Logistics & Deliveries;K21. Logistics & Deliveries;K211. Logistics & Deliveries;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;73761021797.0;611065131192.0;684826152989.0;117091774832.0;371748300246.0;488840075078.0;66550000000.0;00.00;85000000000.0;195976647933.0;195986077911.0;684826152989.0;99060416768.0;26730534194.0;15833827459.0;15833827459.0;15361139367.0;15361709389.0;15834397481.0;-570022.0;-8472199929.0;-33961923146.0
GTSI;PT GTS Internasional Tbk;A. Energy;A1. Oil, Gas & Coal;A11. Oil & Gas;A112. Oil & Gas Storage & Distribution;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;46483187.0;77318825.0;123802012.0;39429428.0;27410374.0;66839802.0;55400457.0;0;-2694047.0;46123978.0;56962210.0;123802012.0;14532725.0;5546615.0;5126255.0;5126255.0;11737257.0;9271796.0;2660794.0;2465461.0;8502289.0;20396841.0
GULA;PT Aman Agrindo Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D22. Processed Foods;D222. Processed Foods;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;115007265936.0;78729910453.0;193737176389.0;46897800408.0;1345819151.0;48243619559.0;107036250000.0;0;28937472373.0;145493556830.0;145493556830.0;193737176389.0;12702121024.0;1997426654.0;1553905221.0;1553905221.0;1560436201.0;1560436201.0;1553905221.0;0;18173846429.0;36428101331.0
GWSA;PT Greenwood Sejahtera Tbk;H. Properties & Real Estate;H1. Properties & Real Estate;H11. Real Estate Management & Development;H111. Real Estate Development & Management;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;1452318606574.0;6336086929952.0;7788405536526.0;94849017382.0;666944915903.0;761793933285.0;780076000000.0;;222442743783.0;6967164028006.0;7026611603241.0;7788405536526.0;26566794888.0;30555538591.0;30692507577.0;30692507577.0;31363937283.0;31735122318.0;31096724286.0;-404216709.0;-14075474623.0;78805683622.0
GZCO;Gozco Plantations Tbk;D. Consumer Non-Cyclicals;D2. Food & Beverage;D23. Agricultural Products;D232. Plantations & Crops;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;456869.0;1588537.0;2045406.0;455883.0;436981.0;892864.0;600000.0;0;91297.0;1107139.0;1152542.0;2045406.0;122530.0;93257.0;75818.0;75818.0;76920.0;76645.0;75634.0;184.00.00;52590.0;165210.0
HADE;PT Himalaya Energi Perkasa Tbk;J. Infrastructures;J4. Utilities;J42. Gas Utilities;J421. Gas Utilities;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;4265988324.0;10723672983.0;14989661307.0;707661668.0;1053356619.0;1761018287.0;212000000000.0;0;4172656525.0;8343850827.0;13228643020.0;14989661307.0;887869234.0;-198147450.0;-282182801.0;-282182801.0;-267865811.0;-158027945.0;-165902290.0;-116280511.0;19235611.0;1268295316.0
HAIS;PT Hasnur Internasional Shipping Tbk;K. Transportation & Logistic;K2. Logistics & Deliveries;K21. Logistics & Deliveries;K211. Logistics & Deliveries;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;15731.0;Satuan Penuh / Full Amount;257225475675.0;396219273371.0;653444749046.0;85141508656.0;29272734873.0;114414243529.0;262625000000.0;0;106961981615.0;537040659581.0;539030505517.0;653444749046.0;199117666646.0;125963781377.0;116131556832.0;116131556832.0;116925505937.0;116735035155.0;115980161805.0;151395027.0;14866478176.0;182883958069.0
HAJJ;PT Arsy Buana Travelindo Tbk;E. Consumer Cyclicals;E5. Consumer Services;E51. Tourism & Recreation;E513. Travel Agencies;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;67211679913.0;11343779557.0;78555459470.0;18302414093.0;11524030010.0;29826444103.0;48102000000.0;0;0;48729015367.0;48729015367.0;78555459470.0;10083898166.0;3279588051.0;2483160190.0;2483160190.0;2338721507.0;2338721507.0;2483160190.0;0;2156919063.0;3429751466.0
HATM;PT Habco Trans Maritima Tbk;K. Transportation & Logistic;K2. Logistics & Deliveries;K21. Logistics & Deliveries;K211. Logistics & Deliveries;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;185397859942.0;530850156215.0;716248016157.0;16319021173.0;515904154.0;16834925327.0;350000000000.0;0;150904294324.0;699413090830.0;699413090830.0;716248016157.0;161779217029.0;146974963211.0;142519044275.0;142519044275.0;142508796506.0;142508796506.0;142519044275.0;0;63659834532.0;105140947087.0
HDFA;Radana Bhaskara Finance Tbk;G. Financials;G2. Financing Service;G21. Consumer Financing;G211. Consumer Financing;Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;0;0;1736997457.0;0;0;1064093674.0;654244579.0;00.00;335487439.0;672903783.0;672903783.0;1736997457.0;0;55343643.0;41814262.0;41814262.0;43682140.0;43682140.0;41814262.0;00.00;14351685.0;104571443.0
HDIT;PT Hensel Davest Indonesia Tbk;I. Technology;I1. Software & IT Services;I11. Online Applications & Services;I111. Online Applications & Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Satuan Penuh / Full Amount;286310134767.0;68207271550.0;354517406317.0;15024420555.0;8784992464.0;23809413019.0;152468000000.0;0;153513316842.0;326086620564.0;330707993298.0;354517406317.0;11415755884.0;-22999514817.0;-22869714936.0;-22869714936.0;-22939022995.0;-22933397696.0;-22864089637.0;-5625299.0;-118161700.0;161592621.0
HDTX;Panasia Indo Resources Tbk;E. Consumer Cyclicals;E4. Apparel & Luxury Goods;E41. Apparel & Luxury Goods;E413. Textiles;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Ribuan / In Thousand;12031229.0;253662203.0;265693432.0;233520736.0;109955282.0;343476018.0;1800731400.0;;135564492.0;-63525105.0;-77782586.0;265693432.0;-32508606.0;-76410669.0;-57362444.0;-57362444.0;-57350284.0;-56999844.0;-57012004.0;-350440.0;232216.0;711466.0
HEAL;PT Medikaloka Hermina Tbk.;F. Healthcare;F1. Healthcare Equipment & Providers;F12. Healthcare Providers;F121. Healthcare Providers;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Jutaan / In Million;1790662.0;5800823.0;7591485.0;1710040.0;1195972.0;2906012.0;299121.0;;1923657.0;3440824.0;4685473.0;7591485.0;1708388.0;480088.0;378773.0;378773.0;390298.0;308796.0;298596.0;80177.0;-511571.0;774947.0
HELI;PT Jaya Trishindo Tbk;K. Transportation & Logistic;K1. Transportation;K11. Airlines;K111. Airlines;National Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;;Satuan Penuh / Full Amount;57865831534.0;168996723937.0;226862555471.0;117564570959.0;54395978793.0;171960549752.0;83286238700.0;0;4313543600.0;54535119071.0;54902005719.0;226862555471.0;-7921893480.0;-85803592563.0;-86113836298.0;-86113836298.0;-86259127601.0;-85718306365.0;-85573624466.0;-540211832.0;19639377432.0;32751966659.0
HERO;Hero Supermarket Tbk;D. Consumer Non-Cyclicals;D1. Food & Staples Retailing;D11. Food & Staples Retailing;D113. Supermarkets & Convenience Store;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/22;Rupiah / IDR;0;Jutaan / In Million;28.595.702.662.585.700;4050997.0;691.056.726.625.858;378.595.096.559;2186478.0;597.242.896.559;209182.0;0;2988060.0;938138.0;938138.0;691.056.696.559;1854617.0;-388775.0;-307744.0;59111.0;64318.0;64318.0;59111.0;0;-68029.0;100810.0
HEXA;Hexindo Adiperkasa Tbk;C. Industrials;C1. Industrial Goods;C14. Machinery;C141. Construction Machinery & Heavy Vehicles;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/03/23;Dollar Amerika / USD;15062.0;Satuan Penuh / Full Amount;403743683.0;59588647.0;463332330.0;284201001.0;13370532.0;297571533.0;23232926.0;;7998836.0;165760797.0;165760797.0;463332330.0;124965272.0;66347491.0;51620039.0;51620039.0;50124057.0;50124057.0;51620039.0;;11095978.0;26682453.0
HITS;Humpuss Intermoda Transportasi Tbk;A. Energy;A1. Oil, Gas & Coal;A11. Oil & Gas;A112. Oil & Gas Storage & Distribution;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/22;Dollar Amerika / USD;15731.0;Satuan Penuh / Full Amount;64864217.0;165056182.0;229920399.0;60797452.0;89339166.0;150136618.0;95964635.0;0;-31162043.0;56828597.0;79783781.0;229920399.0;30942236.0;13220415.0;11283293.0;11283293.0;16522022.0;12745392.0;7861000.0;3422293.0;8598706.0;26435071.0
