kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
GDYR;Goodyear Indonesia Tbk;4. Miscellaneous Industry;42. Automotive And Components;Foreign Corporation;Foreign Company;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;45615095.0;70895349.0;116510444.0;69452287.0;1980049.0;71432336.0;78378525.0;0;0;45078108.0;45078108.0;116510444.0;10244251.0;-7111272.0;-7279360.0;-7279360.0;-7111272.0;0
GEMA;Gema Grahasarana Tbk;9. Trade, Services & Investment;99. Others - Trade Services & Investment;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;505972668218.0;466042691034.0;972015359252.0;449422183563.0;151749817514.0;601172001077.0;32000000000.0;0;7942136270.0;379550632240.0;370843358175.0;972015359252.0;238580473824.0;1599783419.0;5452222120.0;5115309916.0;1260751968.0;339031451.0
GEMS;Golden Energy Mines Tbk;2. Mining;21. Coal Mining;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;407856734.0;405861031.0;813717765.0;330623136.0;133660085.0;464283221.0;65065961.0;0;229019198.0;346531302.0;349434544.0;813717765.0;379099368.0;95856553.0;95637992.0;93605280.0;93931379.0;1925174.0
GGRM;Gudang Garam Tbk;5. Consumer Goods Industry;52. Tobacco Manufacturers;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;49537929.0;28653480.0;78191409.0;17009992.0;2658949.0;19668941.0;962044.0;0;53700.0;58522408.0;58522468.0;78191409.0;17388244.0;7647729.0;7591709.0;7591705.0;7647725.0;04.00
GGRP;PT Gunung Raja Paksi Tbk.;3. Basic Industry And Chemicals;33. Metal And Allied Products;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;221585752.0;811056217.0;1032641969.0;187709345.0;154753874.0;342463219.0;573244954.0;0;66732174.0;690178750.0;690178750.0;1032641969.0;34480102.0;-8953542.0;-1564335.0;-1564335.0;-8953542.0;0
GHON;PT Gihon Telekomunikasi Indonesia Tbk;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;37262518.0;790366069.0;827628587.0;112293183.0;45489063.0;157782246.0;55000000.0;0;160595331.0;669833881.0;669846341.0;827628587.0;113475531.0;77752839.0;79537716.0;79537745.0;77752868.0;-29.0
GIAA;Garuda Indonesia (Persero) Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.01;Satuan Penuh / Full Amount;536547176.0;10253433231.0;10789980407.0;4294797755.0;8438206899.0;12733004654.0;1310326950.0;0;13753694.0;-1919685359.0;-1943024247.0;10789980407.0;-1332007214.0;-2476633349.0;-2506348938.0;-2472917795.0;-2443042762.0;-33590587.0
GJTL;Gajah Tunggal Tbk;4. Miscellaneous Industry;42. Automotive And Components;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;7624956.0;10156704.0;17781660.0;4749681.0;6176832.0;10926513.0;1742400.0;0;-502515.0;6851954.0;6855147.0;17781660.0;2673993.0;318914.0;614861.0;616323.0;320376.0;-1462.0
GLOB;Global Teleshop Tbk;9. Trade, Services & Investment;93. Retail Trade;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;8968497949.0;1647865662.0;10616363611.0;408738803147.0;397440428209.0;806179231356.0;111111200000.0;0;122642169422.0;-795560463172.0;-795562867745.0;10616363611.0;2067880955.0;-50608122770.0;-50590661957.0;-50590620832.0;-50608081748.0;-41022.0
GLVA;PT Galva Technologies Tbk;9. Trade, Services & Investment;97. Computer And Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;437290.0;33565.0;470855.0;264504.0;7501.00.00;272005.0;75000.0;0;50561.0;198850.0;198850.0;470855.0;210363.0;30451.0;33310.0;33310.0;30451.0;0
GMCW;Grahamas Citrawisata Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;11559149352.0;18888899488.0;30448048840.0;17580887266.0;11957062829.0;29537950095.0;47071966400.0;33600.0;0;909098745.0;910098745.0;30448048840.0;10717042786.0;-5055651907.0;-5096399887.0;-5096399887.0;-5055651907.0;00.00
GMFI;PT Garuda Maintenance Facility Aero Asia Tbk.;4. Miscellaneous Industry;41. Machinery And Heavy Equipment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;294271426.0;226583662.0;520855088.0;465274117.0;269611255.0;734885372.0;219015655.0;0;62417236.0;-214279584.0;-214030284.0;520855088.0;0;-328760804.0;-325907369.0;-325935623.0;-328789058.0;28254.0
GMTD;Gowa Makassar Tourism Development Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;466605508681.0;520717633415.0;987323142096.0;335120216073.0;67264119033.0;402384335106.0;50769000000.0;0;5600778016.0;584938806271.0;584938806990.0;987323142096.0;74963890505.0;-105950046766.0;-104920850637.0;-104920850435.0;-105950046564.0;-202.0
GOLD;PT Visi Telekomunikasi Infrastruktur Tbk.;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;110339347.0;228012903.0;338352250.0;25792856.0;2823529.0;28616385.0;127727600.0;0;141445473.0;309734703.0;309735865.0;338352250.0;27928222.0;13159949.0;13033172.0;13033127.0;13159898.0;51.00.00
GOOD;PT Garudafood Putra Putri Jaya Tbk.;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2314323530275.0;4256646110758.0;6570969641033.0;1321529767664.0;2355003084216.0;3676532851880.0;737958029100.0;0;909288729834.0;2569908139793.0;2894436789153.0;6570969641033.0;2142426775638.0;245103761907.0;188915062473.0;208980457504.0;259412261010.0;-14308499103.0
GPRA;Perdana Gapura Prima Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1453805827200.0;273555849747.0;1727361676947.0;409260780295.0;264853077975.0;674113858270.0;427665533600.0;0;69605604481.0;987444792549.0;1053247818677.0;1727361676947.0;189602342586.0;34752426451.0;32467530860.0;27512258517.0;29785103512.0;4967322939.0
GSMF;Equity Development Investment Tbk;8. Finance;89. Others - Finance;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;3240089.0;1220718.0;4460807.0;2903434.0;75426.0;2978860.0;1889783.0;0;250428.0;1362148.0;1481947.0;4460807.0;1007865.0;26887.0;45757.0;34895.0;18462.0;8425.00.00
GWSA;PT Greenwood Sejahtera Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1267248705818.0;6276210746569.0;7543459452387.0;78876768041.0;496160330693.0;575037098734.0;780076000000.0;0;222442743783.0;6909465740685.0;6968422353653.0;7543459452387.0;14266490034.0;-57214351055.0;-54758440562.0;-47868291381.0;-50291005158.0;-6923345897.0
GZCO;Gozco Plantations Tbk;1. Agriculture;12. Plantation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;234002.0;1909391.0;2143393.0;324113.0;794599.0;1118712.0;600000.0;0;91297.0;981505.0;1024681.0;2143393.0;-138853.0;-182592.0;228629.0;224940.0;-181616.0;-976.0
HADE;PT Himalaya Energi Perkasa Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;3856372785.0;11742661246.0;15599034031.0;757247500.0;1060399349.0;1817646849.0;212000000000.0;0;4172656525.0;8633403920.0;13781387182.0;15599034031.0;551868661.0;-2441435591.0;-1855705459.0;-1434203919.0;-1756355492.0;-685080099.0
HDFA;Radana Bhaskara Finance Tbk;8. Finance;82. Financial Institution;Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;0;0;772208525.0;0;0;265703138.0;609697279.0;00.00;292094038.0;506505387.0;506505387.0;772208525.0;0;-99459361.0;-84433201.0;-84433201.0;-99459361.0;00.00
HDIT;PT Hensel Davest Indonesia Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;337295869415.0;76664604193.0;413960473608.0;49009407060.0;4119249353.0;53128656413.0;152468000000.0;0;153513316842.0;356417578896.0;360831817195.0;413960473608.0;20181227561.0;4234206333.0;4191284249.0;3819837482.0;3862759566.0;371446767.0
HDTX;Panasia Indo Resources Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;20737818.0;363378381.0;384116199.0;245260776.0;117869785.0;363130561.0;1800731400.0;0;135564492.0;34321858.0;20985638.0;384116199.0;-42925581.0;-47969988.0;-47921139.0;-47205882.0;-47254731.0;-715257.0
HEAL;PT Medikaloka Hermina Tbk.;9. Trade, Services & Investment;96. Healthcare;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2252402.0;4102852.0;6355254.0;1479658.0;1493419.0;2973077.0;297800.0;0;1850679.0;2552044.0;3382177.0;6355254.0;2134543.0;645638.0;624030.0;455693.0;473222.0;172416.0
HELI;PT Jaya Trishindo Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;147384406503.0;188391546185.0;335775952688.0;133722885753.0;69924395314.0;203647281067.0;81900000500.0;0;154829000.0;131201277110.0;132128671621.0;335775952688.0;32432194832.0;6618117086.0;6673275656.0;6621705299.0;6566863676.0;51253410.0
HERO;Hero Supermarket Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Joint Venture - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1540143.0;3298274.0;4838417.0;2278042.0;705687.0;2983729.0;209182.0;0;2988060.0;1854688.0;1854688.0;4838417.0;2399865.0;-1214602.0;-1217805.0;-1217805.0;-1214602.0;0
HEXA;Hexindo Adiperkasa Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Foreign Corporation;Local Company - Indonesia Jurisdiction;31/03/21;Dollar Amerika / USD;14572.0;Satuan Penuh / Full Amount;214359738.0;41869934.0;256229672.0;70397548.0;11513207.0;81910755.0;23232926.0;0;7998836.0;174318917.0;174318917.0;256229672.0;69463577.0;25597235.0;26741602.0;26741602.0;25597235.0;0
HITS;Humpuss Intermoda Transportasi Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;39364337.0;183611671.0;222976008.0;67742958.0;87222937.0;154965895.0;95964635.0;0;-29968401.0;51820341.0;68010113.0;222976008.0;28711967.0;7311782.0;7349304.0;4417669.0;4380147.0;2931635.0
HMSP;HM Sampoerna Tbk;5. Consumer Goods Industry;52. Tobacco Manufacturers;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;41091638.0;8582392.0;49674030.0;16743834.0;2688770.0;19432604.0;465272.0;0;20586373.0;30241426.0;30241426.0;49674030.0;18771235.0;8581378.0;8478305.0;8478305.0;8581378.0;0
HOKI;PT Buyung Poetra Sembada Tbk.;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;423486192138.0;483438022028.0;906924214166.0;188719266211.0;55644031346.0;244363297557.0;241943817000.0;0;158039249438.0;662414476409.0;662560916609.0;906924214166.0;143529366297.0;38038419405.0;37437828212.0;37443209341.0;38043800534.0;-5381129.0
HOMI;PT Grand House Mulia Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;132542684971.0;102212695544.0;234755380515.0;100979827779.0;19378602291.0;120358430070.0;78750000000.0;0;40588033379.0;114386949961.0;114396950445.0;234755380515.0;0;1250018273.0;1275850273.0;1275850787.0;1250018787.0;-514.0
HOTL;Saraswati Griya Lestari Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;809677595839.0;520364300933.0;1330041896772.0;922712266118.0;78951302560.0;1001663568678.0;355000145200.0;0;35088926344.0;325155013712.0;328378328094.0;1330041896772.0;9918146848.0;-47950002449.0;-43242663624.0;-43527150055.0;-48193522548.0;243520099.0
HRME;PT Menteng Heritage Realty Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;25882332342.0;905754591614.0;931636923956.0;21340189468.0;225460062568.0;246800252036.0;595875000000.0;0;300146020.0;684833984574.0;684836671920.0;931636923956.0;24659004180.0;-26639091014.0;-25836325372.0;-25836567056.0;-26639330917.0;239903.0
HRTA;PT Hartadinata Abadi Tbk;5. Consumer Goods Industry;59. Others - Consumer Goods Industry;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2669836303087.0;160850114374.0;2830686417461.0;209281141857.0;1264458060838.0;1473739202695.0;460526240000.0;0;204253025000.0;1352572405276.0;1356947214766.0;2830686417461.0;421698327844.0;170679197734.0;170222192878.0;170308038943.0;170765357551.0;-86159817.0
HRUM;Harum Energy Tbk;2. Mining;21. Coal Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;249455822.0;249246394.0;498702216.0;24761588.0;19144010.0;43905598.0;28877151.0;0;112772500.0;369911326.0;454796618.0;498702216.0;43237097.0;60292315.0;60247692.0;59017073.0;59004794.0;1287521.0
IATA;PT Indonesia Transport & Infrastructure Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;5669424.0;48220929.0;53890353.0;26756737.0;12155164.0;38911901.0;79177823.0;0;2618931.0;14978446.0;14978452.0;53890353.0;160180.0;-6411619.0;-6875471.0;-6875472.0;-6411620.0;01.00
IBFN;PT Intan Baruprana Finance Tbk;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;876407648610.0;0;0;1198715739781.0;710055132500.0;0;131746133412.0;-322308091171.0;-322308091171.0;876407648610.0;0;-598097241413.0;-597672920383.0;-597672920383.0;-598097241413.0;0
IBST;Inti Bangun Sejahtera Tbk;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1380008830013.0;9032817423204.0;10412826253217.0;1194454114708.0;3016521818693.0;4210975933401.0;675452463500.0;0;601957112556.0;6201850319816.0;6201850319816.0;10412826253217.0;555595359436.0;67204167744.0;199676473228.0;199676473228.0;67204167744.0;0
ICBP;Indofood CBP Sukses Makmur Tbk;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;20716223.0;82872102.0;103588325.0;9176164.0;44094108.0;53270272.0;583095.0;0;5985469.0;29430291.0;50318053.0;103588325.0;17224375.0;7418574.0;7421643.0;6636763.0;6586907.0;831667.0
ICON;Island Concepts Indonesia Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;236861335931.0;133985338386.0;370846674317.0;118964633404.0;6748342148.0;125712975552.0;61162218750.0;0;57610525455.0;175393685617.0;245133698765.0;370846674317.0;0;5702852677.0;6952504134.0;3505023635.0;2159294672.0;3543558005.0
IDPR;PT Indonesia Pondasi Raya Tbk.;6. Property, Real Estate And Building Construction;62. Building Construction;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;634700908720.0;874122239701.0;1508823148421.0;452864586839.0;288348007032.0;741212593871.0;200300000000.0;0;341060989128.0;756600412771.0;767610554550.0;1508823148421.0;-230739719397.0;-382162811564.0;-378830347546.0;-381368726358.0;-384753487602.0;2590676038.0
IFII;PT Indonesia Fibreboard Industry Tbk;3. Basic Industry And Chemicals;37. Wood Industries;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;341737294833.0;732501280692.0;1074238575525.0;58235308849.0;16484972581.0;74720281430.0;941200000000.0;0;2898071300.0;999518294095.0;999518294095.0;1074238575525.0;203045092875.0;73585850462.0;74333465817.0;74333465817.0;73585850462.0;0
IFSH;PT Ifishdeco Tbk.;2. Mining;23. Metal And Mineral Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;699548834513.0;434979896165.0;1134528730678.0;530351284499.0;61192551699.0;591543836198.0;212500000000.0;0;163533533818.0;558945604288.0;542984894480.0;1134528730678.0;200334226232.0;23481357082.0;24140944374.0;32555885795.0;31935192392.0;-8453835310.0
IGAR;Champion Pacific Indonesia Tbk;3. Basic Industry And Chemicals;35. Plastics & Packaging;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;509735319690.0;156128097545.0;665863417235.0;48639860188.0;23641182035.0;72281042223.0;48610225000.0;0;29000000.0;425428994083.0;593582375012.0;665863417235.0;128865045356.0;60770710445.0;64486782911.0;46755615173.0;44121849346.0;16648861099.0
IIFF;PT Indonesia Infrastructure Finance;8. Finance;82. Financial Institution;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;0;0;14684372.0;0;0;12504112.0;2000000.0;0;29800.0;2180260.0;2180260.0;14684372.0;0;42510.0;25617.0;25617.0;42510.0;0
IIKP;Inti Agri Resources Tbk;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;101730652999.0;241408829250.0;343139482249.0;1031391774.0;24212406818.0;25243798592.0;364800000000.0;0;9303333059.0;317657120137.0;317895683657.0;343139482249.0;-7924867481.0;-41519336887.0;-41545652524.0;-41524661944.0;-41498387384.0;-20949503.0
IKAI;Intikeramik Alamasri Industri Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;01.00;Ribuan / In Thousand;76232484.0;1208968729.0;1285201213.0;158875581.0;285086852.0;443962433.0;981843484.0;0;396955673.0;832083037.0;841238780.0;1285201213.0;44423518.0;-75056042.0;-75157114.0;-70874775.0;-70776918.0;-4279124.0
